ID,Car_make_id,Model_id,Fuel_type_id,Color_id,Body_style_id,Transmission_id,Options_id,Damage_id,Year,Mileage,Horsepower,Website_post_date,Sell_date,Num_of_prev_owners,Estimated_price
927,5,19,3,2,5,1,3,1,2006,16878,362,2023-02-17,,2,78903
928,5,19,2,2,4,1,1,2,2010,174899,255,2023-10-02,,2,56640
929,3,10,1,6,7,1,4,3,2019,82876,305,2023-07-14,,5,103410
930,2,5,1,6,8,1,3,2,2001,30936,382,2023-02-03,,1,80258
931,3,10,5,1,1,1,2,1,2008,157333,305,2023-11-03,,4,63704
932,4,13,4,1,2,1,1,4,2017,174205,300,2023-08-28,,5,90249
933,5,19,2,1,2,1,2,1,2004,46230,255,2022-12-22,,4,21111
934,3,9,3,6,2,1,2,2,2011,68800,170,2023-10-09,,5,29322
935,6,22,4,5,1,1,2,2,2022,136385,169,2023-01-31,,1,43280
936,6,21,4,4,4,1,1,1,2011,159452,208,2023-08-04,,5,87310
937,5,20,2,6,7,1,4,1,2007,165228,362,2023-03-15,,2,63822
938,4,14,1,1,4,1,4,1,2015,152793,400,2023-06-19,,1,13852
939,1,1,5,3,4,1,4,2,2007,138596,261,2023-05-07,,3,38869
940,5,19,5,2,3,1,2,3,2004,125256,362,2023-10-24,,3,24416
941,6,22,1,6,5,1,2,1,2001,168448,169,2023-09-03,,5,100135
942,6,21,4,6,5,1,4,3,2012,26484,203,2023-05-02,,2,70945
943,2,8,4,6,7,1,1,2,2012,152699,456,2022-12-01,,4,60241
944,5,18,4,3,1,1,2,2,2008,131922,385,2023-09-04,,2,54082
945,2,6,5,5,4,1,1,1,2022,185144,248,2023-05-28,,3,57123
946,6,21,2,3,4,1,3,1,2018,26482,208,2023-08-13,,3,107185
947,5,20,5,3,2,1,1,2,2018,27706,463,2023-09-28,,1,7236
948,3,11,4,3,2,1,1,1,2016,67396,182,2023-07-16,,5,31036
949,6,23,1,1,5,1,3,2,2001,104815,121,2023-09-20,,1,67282
950,5,17,1,3,4,1,4,2,2002,101278,362,2023-09-14,,3,108144
951,6,23,1,4,4,1,1,2,2008,46342,121,2023-06-19,,5,69455
952,1,4,5,5,6,1,2,3,2000,122699,335,2023-01-30,,4,101860
953,1,3,3,3,6,1,4,2,2012,74932,261,2023-03-26,,5,21792
954,4,16,4,2,2,1,3,2,2015,78797,300,2023-09-30,,3,110167
955,2,8,5,2,3,1,4,4,2002,66871,456,2023-03-07,,2,42724
956,1,2,2,6,5,1,4,2,2019,56625,248,2023-04-12,,4,20191
957,3,11,1,6,4,1,2,1,2017,26045,250,2023-09-22,,2,113978
958,2,7,5,2,8,1,1,2,2014,164933,248,2023-04-22,,3,33042
959,4,13,1,4,4,1,4,4,2005,92813,290,2022-11-17,,1,46922
960,2,7,2,2,8,1,1,2,2014,142099,248,2023-04-04,,3,22765
961,3,12,1,1,5,1,4,3,2000,38051,285,2023-02-15,,2,42151
962,5,19,4,2,6,1,2,3,2006,97697,362,2023-01-10,,4,32997
963,5,17,3,6,1,1,4,3,2023,159207,362,2023-07-22,,1,119055
964,2,6,4,3,2,1,1,1,2005,95842,335,2022-11-17,,5,54254
965,5,20,2,1,7,1,2,1,2008,129402,463,2023-06-18,,2,72117
966,2,6,2,3,6,1,1,4,2019,37984,335,2023-03-05,,1,12236
967,5,18,5,1,7,1,2,3,2001,84658,385,2023-09-25,,4,111515
968,2,6,4,5,2,1,3,4,2012,71770,335,2023-08-16,,4,93194
969,2,8,4,3,3,1,3,1,2016,149624,456,2023-07-23,,5,40519
970,4,13,5,3,3,1,3,1,2007,135027,290,2023-01-19,,1,55772
971,3,12,2,3,5,1,4,4,2023,51888,355,2023-06-08,,5,66116
972,2,7,5,5,1,1,1,1,2023,79310,248,2023-02-04,,3,88238
973,4,13,5,1,2,1,1,4,2021,95070,290,2023-07-19,,1,54719
974,4,13,2,3,8,1,2,4,2021,30083,290,2023-10-05,,5,45493
975,5,18,5,2,6,1,1,1,2014,105702,385,2023-05-16,,4,7308
976,4,14,5,3,2,1,4,3,2022,171679,400,2023-03-15,,1,62904
977,3,9,2,1,1,1,2,2,2013,92953,252,2022-12-26,,2,44353
978,2,8,2,2,7,1,1,1,2013,51452,335,2023-10-11,,1,25097
979,3,12,1,6,1,1,1,4,2005,82081,285,2023-06-05,,2,94294
980,3,10,4,6,3,1,3,4,2019,123934,305,2022-11-26,,4,15607
981,4,16,5,6,8,1,3,1,2014,186401,300,2023-04-06,,4,86997
982,6,23,3,4,2,1,2,4,2023,107010,121,2023-01-24,,2,83404
983,1,3,4,1,7,1,3,2,2005,155157,349,2023-08-15,,3,50953
984,3,10,3,1,7,1,4,2,2008,102221,305,2023-10-25,,4,117577
985,3,12,1,2,8,1,4,4,2015,115691,355,2023-08-16,,2,31310
986,2,7,4,6,6,1,1,4,2011,140470,248,2023-10-04,,4,9606
987,2,7,2,6,5,1,2,3,2014,24891,248,2023-02-27,,4,62602
988,4,13,5,4,3,1,1,2,2001,129383,300,2023-08-22,,5,55495
989,4,16,3,3,7,1,2,2,2014,43350,300,2023-11-12,,1,16180
990,5,17,1,5,6,1,4,3,2020,22934,255,2023-04-17,,1,95830
991,6,23,3,5,8,1,3,4,2022,133175,121,2022-12-26,,2,118429
992,6,22,5,1,8,2,4,3,2021,59807,139,2023-01-16,,3,50673
993,1,3,2,5,6,1,3,1,2005,103933,261,2023-07-06,,3,101298
994,6,22,1,1,6,1,2,1,2008,157652,169,2023-10-12,,2,77558
995,6,23,1,5,3,1,3,2,2004,28936,121,2023-07-01,,2,13769
996,5,19,5,6,1,1,3,2,2010,149787,255,2022-12-10,,1,21534
997,4,13,5,2,4,1,2,1,2002,171577,300,2023-03-13,,3,48986
998,4,14,5,5,8,1,4,1,2011,169991,400,2022-12-02,,3,50954
999,5,20,5,3,1,1,2,4,2023,12065,362,2023-03-24,,1,89242
1000,3,10,5,4,1,1,3,3,2009,159254,305,2023-03-15,,3,6972
1001,2,8,1,2,5,1,2,4,2013,153348,456,2023-05-15,,5,27230
1002,2,8,1,6,4,1,2,4,2016,111394,456,2023-10-09,,3,4368
1003,6,23,5,5,1,1,1,4,2018,61020,121,2023-06-27,,3,22063
1004,2,5,4,6,8,1,1,1,2014,32054,255,2023-09-10,,1,45989
1005,6,24,5,5,7,1,3,3,2013,185071,219,2023-10-01,,3,115122
1006,2,6,3,1,5,1,2,1,2013,64522,248,2022-12-28,,3,76127
1007,2,6,4,6,4,1,3,3,2000,112036,248,2023-01-27,,3,74831
1008,2,6,2,1,3,1,4,3,2001,172717,248,2023-04-19,,2,109457
1009,1,2,1,3,1,1,3,2,2023,21088,248,2023-02-04,,5,90213
1010,4,14,5,1,7,1,1,1,2018,192600,400,2023-01-29,,5,74714
1011,4,16,5,3,8,1,1,3,2008,40631,300,2023-02-08,,3,37189
1012,6,21,1,1,5,1,1,4,2020,187681,208,2023-04-03,,2,97211
1013,4,15,4,2,1,1,3,1,2022,72758,325,2023-07-16,,3,112240
1014,3,10,4,3,1,1,3,1,2010,86733,305,2023-04-04,,1,33551
1015,2,6,4,5,1,1,4,3,2007,51592,248,2023-05-15,,4,104069
1016,6,21,2,2,1,1,3,3,2018,135941,208,2022-12-09,,5,49158
1017,3,9,3,1,8,1,4,1,2003,48696,252,2022-12-05,,2,42144
1018,1,1,3,3,3,1,2,3,2001,21070,261,2023-03-04,,4,70421
1019,6,21,3,2,7,1,3,4,2011,127122,203,2023-10-07,,2,26262
1020,2,7,3,6,4,1,4,2,2017,166018,248,2023-10-19,,3,15431
1021,4,13,3,1,5,1,1,3,2010,158498,290,2023-09-02,,3,34722
1022,3,9,3,6,6,1,3,4,2011,148570,252,2023-10-08,,2,45249
1023,2,5,2,5,1,1,4,2,2016,166930,255,2023-01-02,,5,116312
1024,5,20,4,5,6,1,3,4,2001,113025,463,2023-05-09,,2,119499
1025,5,20,3,4,7,1,3,4,2001,197592,362,2022-11-17,,1,115455
1026,6,21,4,6,4,1,2,4,2020,25415,203,2023-05-27,,2,27088
1027,5,17,2,1,3,1,4,3,2012,120683,362,2023-08-17,,4,95180
1028,4,16,3,3,2,1,3,1,2011,195332,300,2023-08-19,,4,63862
1029,2,6,3,4,4,1,3,1,2015,30681,335,2022-11-29,,4,78968
1030,2,6,5,5,6,1,2,2,2014,79845,335,2023-02-27,,1,21655
1031,3,10,2,4,1,1,2,1,2008,113427,305,2023-09-22,,5,44011
1032,2,6,3,4,2,1,4,4,2019,58828,335,2023-05-02,,2,41477
1033,1,1,5,3,7,1,2,4,2011,37858,261,2023-07-02,,2,46522
1034,4,16,3,3,4,1,4,2,2015,119376,450,2023-08-13,,2,91124
1035,6,23,1,4,8,1,3,2,2007,16557,121,2023-07-17,,5,92359
1036,1,3,4,3,2,1,1,2,2009,143397,349,2023-07-21,,2,23333
1037,1,1,5,4,7,1,4,3,2002,166328,261,2023-06-17,,2,43116
1038,6,23,2,6,5,1,2,2,2004,199067,121,2023-09-09,,2,58520
1039,3,12,3,2,1,1,2,4,2007,110758,285,2023-09-17,,2,62883
1040,6,23,5,1,2,1,1,4,2007,132266,121,2023-07-25,,3,65974
1041,3,12,4,6,6,1,4,2,2019,70751,285,2023-06-21,,4,99528
1042,2,8,3,4,1,1,3,2,2001,65534,456,2023-03-20,,4,78980
1043,3,12,3,3,3,2,3,2,2023,153508,355,2023-07-31,,2,78594
1044,2,7,4,4,3,1,4,1,2022,117040,382,2023-10-08,,2,14628
1045,4,16,5,1,1,1,1,1,2005,39111,300,2022-12-30,,3,78911
1046,5,18,4,2,3,1,2,1,2012,91467,255,2023-09-13,,4,90342
1047,2,6,1,5,4,1,1,1,2014,131496,335,2023-07-25,,1,34459
1048,1,3,2,3,4,1,3,4,2016,187388,349,2023-06-20,,3,70436
1049,5,19,5,2,4,1,3,1,2018,174249,362,2023-01-06,,4,69799
1050,1,3,1,1,4,1,4,3,2001,182444,261,2023-04-20,,2,86672
1051,4,13,3,3,4,1,4,1,2002,16752,300,2023-04-11,,1,63690
1052,2,5,1,5,7,1,2,2,2013,147848,255,2023-03-10,,5,116847
1053,3,11,5,2,6,1,1,1,2005,54735,250,2023-03-29,,2,30027
1054,6,21,4,6,3,1,4,4,2017,34045,301,2023-09-15,,2,64822
1055,4,13,3,2,3,1,1,3,2022,88411,300,2023-06-23,,5,83158
1056,6,22,4,4,7,1,1,1,2015,188442,139,2022-12-05,,1,8911
1057,4,14,3,3,5,1,2,4,2015,129539,400,2023-07-30,,3,105012
1058,6,23,4,4,8,1,2,4,2019,144737,121,2023-10-06,,1,61857
1059,4,14,5,6,7,1,2,2,2000,58558,400,2023-11-11,,3,70540
1060,5,17,2,5,8,1,1,3,2011,172253,255,2023-04-09,,4,77274
1061,6,21,4,4,4,1,4,2,2013,10036,208,2023-04-02,,1,19096
1062,2,6,1,4,5,1,2,3,2003,173698,335,2023-02-01,,2,106687
1063,5,19,1,5,8,1,4,1,2012,14416,255,2023-08-28,,4,50493
1064,1,1,5,6,5,1,2,3,2008,152030,261,2023-09-26,,4,26714
1065,1,3,2,3,1,1,3,1,2000,49718,261,2023-06-18,,1,101641
1066,4,13,1,4,1,1,2,2,2020,86540,290,2023-08-03,,1,60866
1067,1,4,2,4,8,1,1,3,2021,76926,335,2022-12-07,,3,37273
1068,2,7,5,1,5,1,4,2,2017,54271,382,2023-07-23,,2,13728
1069,4,14,3,1,2,1,4,4,2000,81039,400,2022-12-04,,2,105917
1070,6,21,2,6,3,1,1,2,2017,40474,203,2023-06-23,,5,93337
1071,5,18,1,6,2,1,1,2,2023,21794,385,2023-04-12,,1,13068
1072,4,16,3,4,6,1,3,2,2011,100698,300,2023-08-31,,2,17735
1073,3,12,4,4,3,1,4,1,2014,112725,285,2022-11-20,,4,86197
1074,1,1,3,4,5,2,4,4,2008,167080,261,2023-01-04,,3,39205
1075,2,7,2,2,2,1,2,4,2013,164902,248,2023-08-08,,4,114824
1076,2,7,3,4,4,1,2,1,2023,86615,248,2023-09-09,,3,37719
1077,6,21,2,3,1,1,2,2,2019,67430,203,2023-05-30,,4,112761
1078,4,13,1,4,4,1,3,4,2004,30122,300,2023-10-21,,2,34096
1079,4,16,3,2,1,1,3,1,2021,119317,300,2023-03-20,,2,14969
1080,3,10,3,2,6,1,3,2,2019,95642,305,2023-01-03,,1,72209
1081,5,17,3,4,7,1,3,1,2009,86460,362,2023-03-10,,5,37584
1082,2,7,4,3,3,1,2,1,2019,96013,248,2023-07-20,,1,55295
1083,5,17,4,3,3,2,4,1,2006,15522,255,2023-08-14,,2,5632
1084,2,5,1,4,1,1,4,2,2011,16166,382,2023-07-07,,3,101047
1085,4,14,3,3,4,1,1,4,2010,144624,400,2023-04-12,,5,94523
1086,3,9,2,4,4,1,4,1,2023,73923,252,2023-04-13,,3,72454
1087,1,1,3,3,5,1,4,2,2019,114095,261,2023-08-26,,1,118596
1088,2,5,1,5,8,1,4,3,2016,72060,255,2023-09-26,,5,49036
1089,3,11,4,4,6,1,1,1,2011,123591,250,2023-01-23,,2,87478
1090,1,2,3,1,2,1,2,2,2011,40658,335,2023-07-14,,1,7002
1091,3,11,4,3,2,1,3,4,2005,192924,250,2023-06-07,,4,89967
1092,5,18,5,1,4,2,3,2,2020,55761,385,2023-03-17,,4,107919
1093,2,5,3,1,8,1,2,2,2011,118132,255,2023-08-07,,3,53610
1094,4,16,4,6,4,1,1,3,2021,12990,300,2023-10-07,,4,23181
1095,5,18,4,2,2,1,3,2,2002,157399,385,2023-03-15,,5,68416
1096,6,23,4,3,6,1,4,3,2019,14137,121,2023-03-15,,1,98763
1097,3,11,3,6,3,1,4,2,2007,114317,182,2022-11-19,,3,94488
1098,1,2,4,6,3,1,4,2,2001,192903,248,2023-01-17,,1,85641
1099,3,11,1,4,7,1,2,3,2001,57391,250,2022-12-04,,1,70454
1100,2,6,1,3,6,1,2,2,2002,84143,335,2022-12-01,,4,63092
1101,1,3,1,6,1,1,3,2,2011,169777,261,2023-10-17,,4,75949
1102,1,2,2,5,7,1,2,1,2020,160294,335,2023-05-31,,4,28839
1103,2,7,4,2,6,2,3,3,2012,118524,248,2023-04-15,,3,77665
1104,1,2,1,5,4,1,1,3,2005,40081,335,2023-08-15,,4,39123
1105,1,2,4,4,3,1,2,4,2008,163664,248,2022-11-25,,4,110848
1106,2,5,1,4,2,1,2,4,2007,124496,382,2023-03-19,,1,112747
1107,1,4,3,4,3,1,4,4,2020,87288,335,2022-11-24,,2,41856
1108,6,22,2,5,4,1,2,3,2001,180175,169,2023-04-02,,5,43999
1109,2,8,4,5,2,1,4,3,2007,193350,335,2023-05-05,,5,89699
1110,5,20,3,3,3,1,4,3,2002,35033,463,2023-10-02,,3,70462
1111,3,11,5,5,8,1,2,1,2015,18205,182,2023-04-01,,1,23731
1112,5,19,4,3,8,1,4,3,2005,15778,362,2023-07-07,,5,6488
1113,3,11,5,3,4,1,2,4,2016,15369,250,2023-08-28,,5,31256
1114,1,3,5,2,8,1,1,4,2001,127766,261,2023-01-06,,1,101535
1115,2,5,4,2,7,1,2,4,2016,64454,255,2023-08-03,,2,69663
1116,3,9,4,6,6,1,2,1,2012,184307,170,2023-05-15,,2,45192
1117,2,6,4,2,2,1,4,3,2005,100974,335,2023-09-27,,3,54481
1118,5,17,3,2,6,1,2,3,2017,159712,362,2023-07-20,,1,111271
1119,3,10,4,6,6,1,4,3,2018,36362,305,2023-07-08,,2,31524
1120,2,5,3,4,3,1,2,1,2018,119298,255,2023-05-29,,5,107536
1121,5,17,2,6,7,1,1,3,2007,89883,255,2023-02-28,,5,89600
1122,5,20,3,6,8,1,4,2,2010,157617,362,2023-07-19,,1,61838
1123,3,9,4,5,5,1,4,3,2001,31646,252,2023-03-06,,2,42421
1124,5,19,4,1,4,1,1,2,2002,30131,255,2023-07-25,,2,36267
1125,4,16,1,5,6,1,2,2,2008,74548,300,2023-10-30,,5,101786
1126,2,7,2,1,1,1,4,1,2020,100248,382,2023-02-28,,2,36327
1127,3,11,1,6,2,1,2,2,2021,138671,250,2023-08-15,,4,28071
1128,4,13,3,1,4,1,3,1,2017,70172,300,2023-10-30,,1,92952
1129,3,9,3,1,7,1,4,2,2001,18732,170,2022-11-16,,1,103698
1130,4,15,5,1,5,1,1,2,2004,154917,188,2023-08-03,,4,13185
1131,1,3,4,6,8,1,2,3,2012,138121,349,2022-11-27,,2,95840
1132,2,5,1,6,2,1,3,4,2023,124795,382,2023-08-26,,3,88556
1133,5,20,3,5,8,1,1,2,2006,39380,463,2023-01-07,,4,42051
1134,3,9,3,6,3,1,1,3,2020,145881,252,2023-04-24,,4,73036
1135,5,18,5,2,8,1,2,1,2020,174239,385,2023-05-22,,2,99090
1136,6,21,2,4,7,1,4,3,2000,93443,208,2023-07-16,,5,64151
1137,6,21,1,3,8,1,4,4,2013,59187,301,2023-01-01,,4,99872
1138,4,14,3,4,8,1,3,2,2021,190165,400,2023-03-02,,4,16830
1139,5,18,3,3,6,1,1,1,2005,135603,385,2023-02-03,,2,12576
1140,2,8,2,6,3,1,4,4,2018,147962,335,2023-11-09,,2,36177
1141,3,9,5,6,8,1,2,3,2020,115147,170,2023-04-07,,5,14665
1142,3,10,5,3,4,1,4,1,2015,173273,305,2022-12-29,,1,21399
1143,1,1,3,5,6,1,4,2,2012,180306,261,2023-04-30,,2,76857
1144,1,1,3,3,4,1,3,1,2007,154377,261,2023-04-20,,5,103743
1145,2,8,5,5,3,1,3,4,2022,183670,456,2023-04-03,,1,93985
1146,3,11,5,2,2,1,1,2,2007,175590,182,2023-04-23,,2,92230
1147,1,2,1,1,6,1,3,1,2006,59009,335,2023-01-08,,3,99706
1148,4,14,5,3,2,2,3,2,2009,17078,400,2022-12-22,,3,111037
1149,1,4,2,4,6,1,4,1,2007,123887,335,2023-01-17,,1,69914
1150,2,7,5,2,7,1,1,1,2022,153984,382,2023-03-05,,4,4336
1151,6,22,3,2,1,1,4,2,2010,192894,139,2023-11-05,,3,79604
1152,3,11,4,3,4,1,4,2,2005,36809,250,2023-04-07,,3,7821
1153,6,24,2,6,1,2,1,2,2016,124872,203,2023-01-30,,1,97458
1154,1,2,5,4,3,1,1,4,2012,49279,335,2023-09-15,,2,26256
1155,1,4,1,5,8,1,3,4,2007,97044,335,2023-02-07,,4,37616
1156,2,8,5,1,8,1,1,3,2008,89563,335,2023-09-21,,5,19320
1157,5,20,5,4,8,1,1,4,2009,20912,362,2023-05-13,,5,51430
1158,4,15,1,1,8,1,3,1,2013,198518,325,2023-05-07,,5,11850
1159,1,2,2,2,1,1,3,2,2018,29459,248,2023-10-26,,5,51734
1160,5,20,3,1,1,1,4,2,2012,78628,362,2023-05-16,,1,63992
1161,4,16,2,2,8,1,1,4,2015,105309,300,2023-04-20,,2,98903
1162,6,23,2,5,5,1,2,2,2007,42609,121,2023-11-11,,5,104300
1163,5,17,3,1,6,1,3,4,2006,98886,255,2023-09-21,,4,60019
1164,6,23,4,1,7,1,3,3,2006,178618,121,2023-09-21,,4,29054
1165,4,13,4,1,3,1,3,1,2007,65203,300,2023-01-30,,5,110149
1166,2,5,2,2,8,1,2,3,2023,145211,255,2023-05-17,,5,30439
1167,2,7,4,5,1,1,2,1,2002,174379,382,2023-03-24,,5,112833
1168,1,4,1,1,6,1,2,2,2022,109753,335,2023-01-17,,5,109733
1169,3,9,3,1,8,1,4,3,2007,145600,252,2023-04-28,,3,67701
1170,4,15,2,2,6,1,1,1,2017,88802,325,2023-01-28,,1,38202
1171,4,13,2,1,7,2,1,4,2009,60924,300,2023-05-11,,2,117266
1172,6,22,4,4,2,1,2,1,2003,113756,139,2023-07-05,,5,81038
1173,2,6,4,6,2,1,4,4,2002,70476,335,2023-07-03,,3,55729
1174,1,3,2,1,8,1,4,3,2010,96242,261,2023-05-04,,3,77582
1175,4,14,3,4,7,1,3,4,2007,147145,400,2023-10-08,,4,7718
1176,5,17,4,5,4,1,3,3,2014,69760,362,2023-04-14,,5,33685
1177,4,15,2,5,4,1,2,3,2000,56098,325,2023-02-08,,5,95824
1178,2,5,4,3,2,2,2,4,2013,31240,255,2023-10-17,,4,23344
1179,4,14,2,5,5,1,1,3,2017,81342,400,2023-01-29,,5,105494
1180,6,22,4,1,6,1,4,2,2004,164852,139,2023-01-09,,5,91946
1181,6,24,3,1,5,1,4,4,2006,153958,203,2023-09-24,,4,91573
1182,3,12,5,2,6,1,2,1,2016,78087,285,2023-11-14,,4,25408
1183,2,8,4,4,6,1,1,3,2007,179176,335,2023-04-16,,5,4307
1184,3,10,2,1,4,1,3,4,2006,135621,305,2023-06-12,,2,50859
1185,3,11,2,3,2,1,2,3,2003,131673,250,2023-03-31,,2,70782
1186,3,10,1,5,7,1,3,4,2012,63501,305,2022-12-08,,1,42614
1187,3,12,4,6,8,1,3,2,2004,96341,355,2023-03-20,,2,51273
1188,6,21,4,3,1,1,2,2,2013,172439,203,2023-06-15,,1,119971
1189,5,17,4,3,3,1,4,2,2009,97206,362,2023-01-24,,4,51358
1190,5,19,2,2,1,1,4,1,2020,13499,362,2023-05-28,,3,6172
1191,5,18,3,1,2,1,2,4,2005,175258,385,2023-03-31,,2,115797
1192,4,13,3,6,4,1,3,2,2015,177776,300,2023-08-25,,1,110537
1193,6,21,5,6,1,2,3,3,2021,70759,208,2023-08-29,,2,54011
1194,5,18,3,5,2,1,4,2,2021,24377,385,2023-11-07,,1,89741
1195,5,20,1,1,8,1,3,3,2017,107637,463,2023-08-31,,2,12259
1196,1,4,5,1,3,1,4,2,2002,161873,335,2023-04-18,,1,113453
1197,5,17,3,3,5,1,1,2,2001,97577,362,2023-08-05,,5,21584
1198,5,17,4,2,1,1,4,4,2013,12736,362,2023-05-11,,4,30914
1199,1,3,5,3,8,1,2,2,2014,12998,349,2023-02-27,,2,61609
1200,4,16,2,6,7,1,4,2,2007,99191,450,2023-01-18,,3,116926
1201,1,1,2,5,4,1,4,2,2022,34978,261,2023-04-06,,2,80296
1202,1,2,4,2,4,1,4,4,2017,100426,248,2023-05-31,,1,103937
1203,6,22,1,5,1,1,3,3,2011,106664,169,2023-03-20,,4,42110
1204,6,22,4,6,6,1,1,1,2005,92722,139,2023-07-01,,1,92479
1205,1,1,1,1,1,1,1,4,2003,165778,261,2023-09-30,,2,4633
1206,4,14,5,6,8,1,2,2,2005,172017,400,2023-09-19,,2,114808
1207,4,15,2,6,5,1,2,3,2019,128600,325,2023-03-05,,5,35051
1208,4,16,2,1,3,1,3,3,2022,102388,450,2023-10-07,,2,75308
1209,2,8,3,2,2,1,4,3,2022,19424,456,2023-07-19,,5,110441
1210,6,24,5,6,6,1,4,2,2005,177262,219,2023-03-07,,4,111680
1211,2,8,3,1,5,1,4,1,2008,114954,456,2023-03-11,,1,100042
1212,5,20,4,3,1,1,2,3,2000,121116,362,2023-05-03,,3,87758
1213,1,4,4,2,3,1,3,4,2008,116519,335,2023-09-19,,3,7935
1214,4,13,4,2,4,1,2,1,2008,73629,300,2023-07-22,,3,106877
1215,4,15,4,5,8,1,2,3,2005,48072,188,2023-03-11,,3,26183
1216,5,17,5,3,5,1,1,3,2003,161170,362,2023-11-11,,3,7170
1217,4,16,3,1,5,1,3,1,2006,22519,300,2023-07-23,,2,117401
1218,5,20,5,4,2,1,3,1,2009,11111,362,2023-07-18,,3,43458
1219,6,23,3,6,7,1,3,4,2016,63807,121,2023-02-26,,3,18133
1220,5,18,1,2,8,1,1,1,2002,68088,385,2023-10-23,,5,112900
1221,2,5,3,2,2,1,2,2,2009,136827,255,2023-03-22,,1,56036
1222,5,20,5,5,2,1,2,3,2007,42519,463,2023-09-16,,1,52713
1223,1,1,5,3,3,1,2,2,2007,120630,261,2022-11-17,,3,70336
1224,1,3,1,2,3,1,4,4,2019,121251,349,2023-10-08,,1,32751
1225,5,18,1,4,4,1,3,4,2011,176851,255,2022-11-25,,4,57957
1226,3,12,4,5,7,1,4,1,2010,133609,355,2023-09-14,,5,97354
1227,3,11,3,4,4,1,4,1,2009,113424,250,2023-05-30,,4,70324
1228,3,12,4,6,3,1,4,1,2023,131585,285,2023-09-24,,1,13950
1229,6,23,1,6,1,1,2,1,2014,31759,121,2023-07-20,,2,34256
1230,2,6,2,5,5,2,1,2,2017,85506,248,2023-03-13,,4,58189
1231,2,6,4,5,4,1,4,4,2001,110877,248,2022-12-10,,4,73339
1232,5,18,5,4,5,1,4,3,2022,115241,255,2023-09-19,,2,115232
1233,5,20,5,4,7,1,4,1,2012,62861,463,2023-10-24,,4,74318
1234,3,12,2,5,4,1,2,4,2012,39430,355,2023-05-30,,1,32879
1235,1,1,1,4,1,1,1,4,2019,191055,261,2023-04-26,,5,20922
1236,6,22,1,4,6,1,3,4,2014,157978,169,2023-02-20,,3,37416
1237,3,10,1,1,4,1,2,2,2018,82820,305,2023-09-30,,3,92083
1238,2,8,3,3,1,1,3,2,2005,146091,456,2023-05-15,,2,77746
1239,4,14,3,5,8,1,2,3,2022,138749,400,2023-05-26,,4,40720
1240,1,2,3,4,6,1,3,3,2022,178175,248,2023-04-08,,2,107610
1241,6,22,5,3,3,1,3,1,2003,109155,169,2023-05-10,,2,31956
1242,3,9,5,6,2,1,3,4,2007,75370,252,2023-01-25,,1,23542
1243,6,22,4,4,4,1,3,1,2014,63036,139,2023-04-06,,4,8805
1244,4,13,5,4,1,1,2,4,2006,136691,290,2022-12-03,,5,104578
1245,6,22,1,6,1,1,2,4,2016,159636,139,2023-10-09,,4,56080
1246,4,15,1,3,1,1,2,1,2014,88959,325,2022-12-05,,1,106330
1247,3,10,5,5,2,1,2,3,2010,102086,305,2022-11-21,,5,117508
1248,2,5,5,4,4,1,2,1,2003,155559,382,2023-08-08,,4,92518
1249,6,22,5,4,7,1,4,2,2009,57890,169,2023-03-02,,2,24096
1250,2,7,4,2,3,1,1,3,2020,12075,382,2023-08-04,,4,73006
1251,5,20,1,2,1,1,4,3,2004,40111,463,2023-09-24,,3,67485
1252,3,9,4,6,6,1,3,4,2007,44524,252,2023-08-01,,3,26794
1253,5,19,5,1,1,1,1,3,2018,127430,362,2023-11-01,,3,15708
1254,4,14,2,5,7,1,1,2,2003,150527,400,2023-05-13,,3,29983
1255,5,18,5,6,2,1,4,3,2010,27652,385,2023-01-11,,5,113206
1256,2,8,4,1,7,1,2,3,2015,193148,456,2023-08-09,,3,76354
1257,6,24,5,3,3,1,3,1,2006,30967,203,2023-01-22,,4,39233
1258,1,3,4,1,3,1,3,1,2012,17410,349,2023-02-28,,4,18155
1259,6,22,2,6,3,1,2,4,2014,15280,169,2022-12-13,,1,39770
1260,4,15,2,1,7,1,3,4,2008,120085,188,2023-11-03,,5,100378
1261,2,8,4,6,2,1,4,1,2001,150671,456,2023-10-31,,3,36861
1262,6,22,5,4,2,1,2,1,2018,81354,139,2023-08-08,,2,78799
1263,2,5,3,5,6,1,1,1,2012,118707,255,2023-08-24,,2,11767
1264,1,1,5,5,8,1,3,2,2003,47587,261,2023-09-24,,5,49340
1265,4,16,4,5,5,1,4,3,2005,74121,450,2022-12-21,,3,21027
1266,5,18,4,3,1,1,4,2,2008,172764,385,2023-05-01,,4,51767
1267,4,14,5,2,7,1,4,4,2001,39224,400,2023-01-28,,2,25065
1268,5,18,3,2,7,1,1,2,2010,190925,255,2023-03-03,,1,18070
1269,6,23,1,3,5,1,3,1,2014,131472,121,2023-08-23,,2,118192
1270,3,9,5,3,5,1,2,2,2001,33621,170,2023-07-02,,2,51089
1271,3,9,3,6,8,1,2,2,2005,78971,252,2023-08-29,,4,100739
1272,3,12,2,1,3,1,2,3,2023,84809,285,2023-01-17,,4,83169
1273,2,5,3,1,3,1,3,1,2000,196566,255,2023-03-03,,5,71547
1274,1,3,1,3,6,1,1,2,2008,58594,349,2023-08-18,,3,100600
1275,6,22,2,3,4,1,1,2,2016,31771,139,2023-06-16,,3,65794
